antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Lemon Sparkling Water'})","frozenset({'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})",0.006346967559943582,0.007757404795486601,0.006346967559943582,1.0,128.9090909090909,1.0,0.006297731563357278,inf,0.9985805535841022,0.8181818181818182,1.0,0.9090909090909091
"frozenset({'Honey Buns', 'Caramel Cone Ice Cream'})","frozenset({'Cran-Apple Juice Drink', 'Bars Peanut Butter'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
frozenset({'Bars Peanut Butter'}),"frozenset({'Honey Buns', 'Caramel Cone Ice Cream', 'Cran-Apple Juice Drink'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
frozenset({'Pistachios'}),"frozenset({'Original Beef Jerky', 'Soda'})",0.006346967559943582,0.007757404795486601,0.006346967559943582,1.0,128.9090909090909,1.0,0.006297731563357278,inf,0.9985805535841022,0.8181818181818182,1.0,0.9090909090909091
"frozenset({'Original Beef Jerky', 'Soda'})",frozenset({'Organic String Cheese'}),0.007757404795486601,0.005641748942172073,0.005641748942172073,0.7272727272727273,128.9090909090909,1.0,0.005597983611873136,3.6459802538787027,1.0,0.7272727272727273,0.725725338491296,0.8636363636363636
"frozenset({'Pistachios', 'Organic String Cheese'})","frozenset({'Original Beef Jerky', 'Soda'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.005641748942172073,0.005641748942172073,0.7272727272727273,128.9090909090909,1.0,0.005597983611873136,3.6459802538787027,1.0,0.7272727272727273,0.725725338491296,0.8636363636363636
"frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.005641748942172073,0.005641748942172073,0.7272727272727273,128.9090909090909,1.0,0.005597983611873136,3.6459802538787027,1.0,0.7272727272727273,0.725725338491296,0.8636363636363636
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water'})","frozenset({'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
frozenset({'Dairy Free Coconut Milk Blueberry Yogurt Alternative'}),"frozenset({'Bag of Organic Bananas', 'Medium Navel Orange'})",0.007052186177715092,0.007757404795486601,0.007052186177715092,1.0,128.9090909090909,1.0,0.00699747951484142,inf,0.9992897727272726,0.9090909090909091,1.0,0.9545454545454546
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})","frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})",0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({'Original Beef Jerky', 'Soda'})",frozenset({'Pistachios'}),0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.006346967559943582,0.007757404795486601,0.006346967559943582,1.0,128.9090909090909,1.0,0.006297731563357278,inf,0.9985805535841022,0.8181818181818182,1.0,0.9090909090909091
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.006346967559943582,0.007757404795486601,0.006346967559943582,1.0,128.9090909090909,1.0,0.006297731563357278,inf,0.9985805535841022,0.8181818181818182,1.0,0.9090909090909091
"frozenset({'Dairy Free Coconut Milk Yogurt Alternative', 'Dairy Free Coconut Milk Blueberry Yogurt Alternative'})","frozenset({'Bag of Organic Bananas', 'Medium Navel Orange'})",0.007052186177715092,0.007757404795486601,0.007052186177715092,1.0,128.9090909090909,1.0,0.00699747951484142,inf,0.9992897727272726,0.9090909090909091,1.0,0.9545454545454546
"frozenset({'Bag of Organic Bananas', 'Medium Navel Orange'})","frozenset({'Dairy Free Coconut Milk Yogurt Alternative', 'Dairy Free Coconut Milk Blueberry Yogurt Alternative'})",0.007757404795486601,0.007052186177715092,0.007052186177715092,0.9090909090909092,128.9090909090909,1.0,0.00699747951484142,10.922425952045144,1.0,0.9090909090909091,0.9084452479338844,0.9545454545454546
frozenset({'Organic String Cheese'}),"frozenset({'Original Beef Jerky', 'Soda'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})",0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.006346967559943582,0.007757404795486601,0.006346967559943582,1.0,128.9090909090909,1.0,0.006297731563357278,inf,0.9985805535841022,0.8181818181818182,1.0,0.9090909090909091
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Orange Sparkling Water'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Lemon Sparkling Water'})","frozenset({'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Orange Sparkling Water'})","frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Orange Sparkling Water'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.005641748942172073,0.005641748942172073,0.7272727272727273,128.9090909090909,1.0,0.005597983611873136,3.6459802538787027,1.0,0.7272727272727273,0.725725338491296,0.8636363636363636
"frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Lemon Sparkling Water'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Honey Buns', 'Caramel Cone Ice Cream', 'Creamed Chipped Beef'})",frozenset({'Bars Peanut Butter'}),0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
"frozenset({'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Lemon Sparkling Water'})",0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.006346967559943582,0.006346967559943582,0.8181818181818181,128.9090909090909,1.0,0.006297731563357278,5.4650916784203085,1.0,0.8181818181818182,0.8170204529324472,0.9090909090909091
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})","frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.006346967559943582,0.007757404795486601,0.006346967559943582,1.0,128.9090909090909,1.0,0.006297731563357278,inf,0.9985805535841022,0.8181818181818182,1.0,0.9090909090909091
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Orange Sparkling Water'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.004936530324400564,0.007757404795486601,0.004936530324400564,1.0,128.9090909090909,1.0,0.004898235660388994,inf,0.997165131112686,0.6363636363636364,1.0,0.8181818181818181
frozenset({'Dairy Free Coconut Milk Yogurt Alternative'}),"frozenset({'Bag of Organic Bananas', 'Medium Navel Orange'})",0.007052186177715092,0.007757404795486601,0.007052186177715092,1.0,128.9090909090909,1.0,0.00699747951484142,inf,0.9992897727272726,0.9090909090909091,1.0,0.9545454545454546
frozenset({'Bars Peanut Butter'}),"frozenset({'Honey Buns', 'Caramel Cone Ice Cream'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
"frozenset({'Bag of Organic Bananas', 'Medium Navel Orange'})",frozenset({'Dairy Free Coconut Milk Yogurt Alternative'}),0.007757404795486601,0.007052186177715092,0.007052186177715092,0.9090909090909092,128.9090909090909,1.0,0.00699747951484142,10.922425952045144,1.0,0.9090909090909091,0.9084452479338844,0.9545454545454546
"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})","frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})",0.005641748942172073,0.007757404795486601,0.005641748942172073,1.0,128.9090909090909,1.0,0.005597983611873136,inf,0.997872340425532,0.7272727272727273,1.0,0.8636363636363636
"frozenset({'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water'})",0.007757404795486601,0.005641748942172073,0.005641748942172073,0.7272727272727273,128.9090909090909,1.0,0.005597983611873136,3.6459802538787027,1.0,0.7272727272727273,0.725725338491296,0.8636363636363636
"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})","frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})",0.007757404795486601,0.005641748942172073,0.005641748942172073,0.7272727272727273,128.9090909090909,1.0,0.005597983611873136,3.6459802538787027,1.0,0.7272727272727273,0.725725338491296,0.8636363636363636
frozenset({'Vanilla Skyr Nonfat Yogurt'}),"frozenset({'Organic Dried Granny Apple Chips', 'Gluten Free Mushroom Risotto Bowl'})",0.007757404795486601,0.004936530324400564,0.004936530324400564,0.6363636363636364,128.9090909090909,1.0,0.004898235660388994,2.7364245416078985,1.0,0.6363636363636364,0.6345596288898911,0.8181818181818181
